0.8370726314,0.09800145903,0.01179108141,0.01455892287,0.0120326624,0.01268517667,0.0138580466
0.3992698941,0.01781955905,0.01476157265,0.007925331888,0.5295682834,0.01649829219,0.01415709276
0.8596240066,0.07905203858,0.01141840231,0.01123499257,0.01254556633,0.01242395888,0.01370107879
0.2288128055,0.03013467709,0.02824975236,0.03041005084,0.6210330669,0.03384386486,0.02751576279
0.6943799885,0.04467341701,0.02092610892,0.03870085517,0.1721339577,0.01671888243,0.01246676296
0.7490286118,0.1531137251,0.01399239174,0.02529185029,0.006516276755,0.03001749182,0.02203965132
0.362509909,0.506101836,0.0164539934,0.05188428012,0.01602303723,0.02451701824,0.02250993725
0.8181172459,0.05397430139,0.007271360809,0.01016842417,0.01708310786,0.01137309087,0.08201248448
0.3256479452,0.5783774497,0.01371985227,0.01268882566,0.03511098253,0.01561793278,0.01883701209
0.7556444737,0.05965290916,0.03385064629,0.03804245128,0.06116181835,0.04131695971,0.01033073212
0.6153282621,0.2951178814,0.01722756965,0.02362562711,0.02485604278,0.008904142735,0.01494040615
0.6001092774,0.2561457142,0.01789448631,0.07201405439,0.02347816449,0.01256276996,0.01779549956
0.466927782,0.2625972466,0.01380195201,0.07778371563,0.1274784047,0.01926934573,0.03214155674
0.868469896,0.07100319201,0.007926174469,0.01213040199,0.01786157011,0.01275426485,0.009854536151
0.1977985464,0.7198898644,0.01539564636,0.01944617449,0.01016457057,0.0188325177,0.01847270948
0.6089750394,0.01239128858,0.2354634579,0.0214854647,0.02446956665,0.05115917526,0.04605597364
0.8841414963,0.02691383541,0.005774615558,0.02489737981,0.03113480141,0.01564811027,0.01148977295
0.9416288779,0.01273242911,0.008303106954,0.01606398214,0.004435597126,0.008270949122,0.008565028428
0.4271460287,0.4850342565,0.01645252677,0.01498058188,0.0126070923,0.02027792405,0.02350160091
0.05545592336,0.5591927725,0.2903648185,0.02566525005,0.03982412748,0.01363222986,0.01586487015
0.9100559721,0.03155864289,0.01231067755,0.01104465244,0.006916603559,0.01465497495,0.01345849323
0.6843927515,0.239445036,0.01640698947,0.02089124072,0.009101061707,0.01729187459,0.01247102614
